time,freq,trans
1680287953.493825,7.115105006505473e-06,0.884500711191
1680287958.5506551,6.6873118953481026e-06,0.8920098477509211
1680287963.634415,3.5335395978108863e-06,0.8899216419068413
1680287968.74313,2.614978427573078e-06,0.8845960703721413
1680287973.8286576,3.157611615733913e-06,0.8860684817639181
1680287978.8718922,5.030955264828663e-06,0.8867990305709553
1680287983.9571426,4.176258130428323e-06,0.8881566876953828
1680287989.062626,4.893088771495968e-06,0.8866697299683802
1680287994.1148996,4.334181426202122e-06,0.8877089841254553
1680287999.1997797,5.326205837263842e-06,0.8855318839637358
1680288004.2800343,2.1382424506555253e-06,0.8844506071285142
1680288009.381951,7.818995300112874e-07,0.8889955258725973
1680288014.48306,2.495583657946554e-06,0.8845928378892068
1680288019.5873582,1.1803356301243184e-06,0.8869849003505387
1680288024.67636,1.4368951610777003e-06,0.8816787239466486
1680288029.7558343,9.097254860535031e-07,0.8856434058913717
1680288034.8504224,-6.896874538142583e-08,0.8840384613339513
1680288039.933636,8.799787565294537e-07,0.8855448141182783
1680288044.9903734,4.232933292769303e-07,0.8799978152476818
1680288050.0528934,3.8335144836310064e-08,0.882355936177495
1680288055.1623516,1.8556614804765559e-06,0.8863561757493759
1680288060.2662363,2.2443930447479943e-06,0.8814605291780735
1680288065.3166964,1.298668394156266e-06,0.8876540312414319
1680288070.400317,2.046053680260229e-06,0.8876701939295912
1680288075.4890313,2.0743511868204223e-06,0.8846283956057053
1680288080.5761423,1.720098396162939e-06,0.8874326038955174
1680288085.6681204,1.5793144712006324e-06,0.8881033511510572
1680288090.7625246,2.385269681326463e-06,0.8811211148589803
1680288095.8174894,1.7996085261984263e-06,0.8894028228958802
1680288100.9287975,2.8978930686207605e-06,0.8875198818261041
1680288106.0261023,1.4669398069599993e-06,0.8838509752907936
1680288111.089394,2.7290514026390156e-06,0.8853007592220808
1680288116.1796532,3.028828871265432e-06,0.8834808520880696
1680288121.2637103,4.082388670667569e-06,0.8893511027229755
1680288126.3426766,2.2865069126964954e-06,0.8909802911851032
1680288131.441967,4.256683155290375e-06,0.8812407179612365
1680288136.5420475,6.652106833371363e-06,0.8868054956592256
1680288141.5992043,5.632401780530927e-06,0.8853169216337843
1680288146.714975,6.800223900427227e-06,0.8890423973365763
1680288151.8155234,7.001681240126345e-06,0.8862139450483872
1680288156.918752,4.968914367964317e-06,0.8854591524175417
1680288162.0032732,6.054053358184319e-06,0.8806410860276265
1680288167.0876257,5.354520510536531e-06,0.884078867662332
1680288172.1740363,6.860604855774e-06,0.8896743543406153
1680288177.2655265,5.245594536518183e-06,0.8837960225489343
1680288182.3244474,6.436005321575067e-06,0.8839107768723647
1680288187.4281716,5.087625709165877e-06,0.8904857160984241
1680288192.4822695,7.284642947524844e-06,0.8845782915634277
1680288197.5689316,6.69234674433028e-06,0.883059008769601
1680288202.6587863,6.223919740477868e-06,0.8914716337767489
1680288207.7491693,-7.84264689173142e-05,0.0026173355924102824
1680288207.8259122,-7.746810598519005e-05,0.0025656153700073774
1680288207.9016826,-7.775031326673343e-05,0.002567231626958296
1680288207.9819865,-7.753863303605613e-05,0.0026044055368099313
1680288208.057907,-8.074478955677478e-05,0.0026060217937594345
1680288208.1368313,-8.361972254533612e-05,0.002581777939508717
1680288208.21648,-8.771401240892374e-05,0.002620568106310423
1680288208.2930984,-9.060188233434019e-05,0.0026334981619119072
1680288208.3695152,-9.366284132283909e-05,0.0026286493910599586
1680288208.4495006,-9.624671560004572e-05,0.0026060217937592723
1680288208.5283058,-9.86344190323507e-05,0.002641579446660717
1680288208.6045952,-0.00010147539478566614,0.0025882429673090767
1680288208.6837766,-0.00010491546657931394,0.0026157193354608217
1680288208.763674,-0.00010710483155662587,0.0026124868215599163
1680288208.8377619,-0.00010922937138957423,0.0026496607314117093
1680288208.9187846,-0.00011077585378416188,0.0026302656480101504
1680288208.9965765,-0.00011444299411778047,0.0026674395578617453
1680288209.0754197,-0.00011798669459039957,0.0026399631897101594
1680288209.1509557,-0.00012075497977548366,0.0026512769883619003
1680288209.2315886,-0.0001259915609921336,0.0026577420161613295
1680288209.3065002,-0.00012799524864703926,0.002630265648010677
1680288209.382658,-0.00013043391544442784,0.0026108705646102504
1680288209.461757,-0.00013295653178602151,0.0026448119605599245
1680288209.5415084,-0.0001358722014401792,0.0026318819049605036
1680288209.6157115,-0.00013901135491778405,0.0026706720717615995
1680288209.6934764,-0.000143818818685304,0.0026900671551624306
1680288209.7721214,-0.00014550733959595163,0.002681985870412206
1680288209.8501604,-0.00014840070866739552,0.0026690558148120165
1680288209.9279244,-0.00015001327091113126,0.0027013809538122702
1680288210.004214,-0.0001541651772640762,0.002678753356511342
1680288210.0839055,-0.00015634790293006517,0.002648044474460874
1680288210.160399,-0.00015921848626021529,0.0026496607314107808
1680288210.2374516,-0.00016315541284939172,0.0026836021273621545
1680288210.3162293,-0.00016562805450348606,0.002664207043961848
1680288210.3962264,-0.0001684744730141574,0.0026916834121117326
1680288210.473147,-0.00017104605802842343,0.0026949159260130032
1680288210.549315,-0.00017362101277740294,0.0026609745300621144
1680288210.6283302,-0.00017531057960695762,0.0026722883287116296
1680288210.705398,-0.00018061257037516043,0.0026884508982122812
1680288210.782196,-0.00018318746037948586,0.002665823300911191
1680288210.8617153,-0.00018624076477635754,0.002681985870412167
1680288210.9381173,-0.0001842198648773774,0.00267875335651231
1680288211.0186355,-0.00018048791156388688,0.0026706720717613987
1680288211.0960999,-0.0001776728296931651,0.0027029972107620154
1680288211.1738715,-0.00017551727916043092,0.00271107849551297
1680288211.2513716,-0.0001738986965165168,0.002693299669061478
1680288211.3319035,-0.00016962258979447142,0.002693299669062165
1680288211.4051204,-0.00016550711251284156,0.002678753356511663
1680288211.4851856,-0.00016203422853777738,0.0026642070439617293
1680288211.5623915,-0.00016097363260314523,0.0026884508982121602
1680288211.6394544,-0.00015908201811498657,0.0026900671551623517
1680288211.7178338,-0.0001578060029032713,0.002662590787011901
1680288211.7975688,-0.00015316552054400745,0.0026787533565115836
1680288211.8748114,-0.00015068164708509357,0.0026997646968622813
1680288211.9510043,-0.00014702108938990932,0.002699764696861634
1680288212.030943,-0.00014457257003641644,0.0027013809538125122
1680288212.1095855,-0.00014060301731433356,0.0027078459816120225
1680288212.187453,-0.00013896840738425453,0.0026884508982123623
1680288212.267813,-0.00013520795903332328,0.002702997210762179
1680288212.3478003,-0.00013276197364575637,0.002699764696861635
1680288212.423239,-0.00012926240179922388,0.0026852183843120224
1680288212.4999938,-0.00012584516673541657,0.0027288573219624796
1680288212.580233,-0.00012482261882951207,0.0027143110094125815
1680288212.6550467,-0.00012227485962057472,0.00271269475246243
1680288212.733791,-0.00011971183124614981,0.002719159780262629
1680288212.8120525,-0.00011589868836381356,0.002732089835863304
1680288212.888989,-0.00011228265333329546,0.0027256248080627836
1680288212.966682,-0.00010966301965709135,0.0027223922941624033
1680288213.0472565,-0.00010637776892963302,0.002715927266362168
1680288213.1220152,-0.00010378062785321163,0.0027013809538119072
1680288213.2003734,-0.00010251867900024081,0.002727241065012977
1680288213.2809522,-9.96125559140637e-05,0.002733706092813049
1680288213.3563526,-9.64353251333705e-05,0.002740171120611994
1680288213.4336457,-9.303210765665426e-05,0.002740171120612559
1680288213.5125678,-9.04202856872871e-05,0.0027401711206130443
1680288213.590471,-8.758397467545365e-05,0.0027320898358633434
1680288213.666005,-8.687066321044767e-05,0.002725624808062058
1680288213.7445707,-8.210680380216218e-05,0.0027110784955128864
1680288213.8211486,-7.936029737720673e-05,0.0027240085511125132
1680288213.8994575,-7.553359262146842e-05,0.0027417873775626694
1680288213.9773557,-7.302173810330714e-05,0.0027385548636634587
1680288214.0527458,-6.968936452267371e-05,0.0027385548636618463
1680288214.1325192,-6.677841935243123e-05,0.0027660312318132253
1680288214.2130485,-6.589559484382335e-05,0.0027644149748631535
1680288214.2880368,-6.271269376156852e-05,0.002761182460962695
1680288214.366701,-6.0214341715436603e-05,0.002751484919264255
1680288214.444513,-5.613819655536645e-05,0.002740171120612922
1680288214.5213466,-5.22387587693629e-05,0.0027272410650131763
1680288214.5995023,-4.9494313429931935e-05,0.0027627987179138125
1680288214.6778445,-4.8260845915137907e-05,0.002730473578912225
1680288214.754208,-4.5495609811041504e-05,0.0027870425721632773
1680288214.83411,-4.176533212785216e-05,0.0027821938013132693
1680288214.9122462,-3.952430910203475e-05,0.002722392294162968
1680288214.988174,-3.502136792121746e-05,0.0027579499470632425
1680288215.0666099,-3.331476648327225e-05,0.0027563336901136547
1680288215.1474886,-3.051168772572055e-05,0.002733706092813131
1680288215.2250016,-2.7142732449192408e-05,0.0027385548636632982
1680288215.3027277,-2.533212705202459e-05,0.002741787377563195
1680288215.3834915,-2.2339519318848033e-05,0.0027450198914630098
1680288215.4597151,-1.932216656541641e-05,0.0027353223497624734
1680288215.537392,-1.5202597182906175e-05,0.0027353223497628355
1680288215.6175442,-1.2947955212894158e-05,0.002725624808062866
1680288215.695181,-1.1708886461292423e-05,0.002769263745713686
1680288215.774847,-7.287910761988314e-06,0.002740171120613166
1680288215.849769,-3.792333131968917e-06,0.0027805775443636048
1680288215.9312053,-6.34353114037367e-07,0.889834364051984
1680288221.9986763,3.1788308660907205e-06,0.8853411655303763
1680288227.0454805,3.0356355296135007e-06,0.8845055600523569
1680288232.1311662,5.304070725742349e-06,0.8872968382267412
1680288237.2176027,4.579552921768482e-06,0.8888339000146439
1680288242.2654204,4.6457707867375575e-06,0.8824787719888887
1680288247.3127995,4.692376023740508e-06,0.8876976703802509
1680288252.4016807,4.619561934759986e-06,0.8900768027093027
1680288257.4625075,5.083771100089507e-06,0.8919322674491634
1680288262.5550766,3.5550342545320746e-06,0.8917738740681023
1680288267.6583648,4.125229168039368e-06,0.8923250181836505
1680288272.7627423,4.819765877073223e-06,0.8858066479627401
1680288277.8272762,4.1386256270925514e-06,0.89137142573218
1680288282.916512,4.204075764846493e-06,0.8861072720035834
1680288288.0241554,4.170735849129414e-06,0.8893074637708174
1680288293.1262724,4.986229555470345e-06,0.8846122329870567
1680288298.1887808,6.011466950894828e-06,0.8881954779974834
1680288303.28367,6.023662592724577e-06,0.8875651371690715
1680288308.3695443,5.667054381319758e-06,0.8889033990164399
1680288313.4328911,5.456425526517705e-06,0.8871513750210367
1680288318.5334907,5.7701280979927105e-06,0.882490085732423
1680288323.619324,5.520066849840077e-06,0.8850324601867893
1680288328.717944,5.087011061277735e-06,0.8844376771198764
1680288333.8093517,4.101632157471613e-06,0.8912405087856474
1680288338.9045804,4.350761741989118e-06,0.8849758912008998
1680288343.992876,6.361944713262346e-06,0.8876071599203996
1680288349.0815828,5.1154702305211686e-06,0.8864240587564162
1680288354.1664608,4.021984466362483e-06,0.8890116883594721
1680288359.2702334,4.518411515164189e-06,0.8852247949265271
1680288364.375802,4.586661589200958e-06,0.8907782588441929
1680288369.4775178,5.493658250088629e-06,0.8870673295225825
1680288374.5815241,4.80967418070577e-06,0.8915508304088091
1680288379.6835916,5.032137664784386e-06,0.8881615365439162
1680288384.7839487,4.1711017502166214e-06,0.8927727218200256
1680288389.8825247,4.384324654438387e-06,0.8938038946827251
1680288394.9690268,-6.156407255275553e-05,0.002546220286606546
1680288395.0463288,-6.138059410432106e-05,0.0025397552588065516
1680288395.1230617,-6.022360759061485e-05,0.0025446040296570427
1680288395.1999726,-5.957160203706735e-05,0.002552685314407186
1680288395.280055,-5.551876148501833e-05,0.002528441460155294
1680288395.35713,-5.216410613684275e-05,0.002555917828307731
1680288395.4340532,-5.048168304710998e-05,0.0025543015713568513
1680288395.5114532,-4.9594886945669714e-05,0.002609254307659006
1680288395.5892293,-4.781640410556065e-05,0.0025575340852573964
1680288395.6680453,-4.389778138147449e-05,0.0025801616825583246
1680288395.7452052,-4.089987254474181e-05,0.0025688478839079195
1680288395.8231976,-3.891693438617949e-05,0.00255591782830696
1680288395.900416,-3.6137681661330134e-05,0.002570464140858274
1680288398.1125839,-2.827376215464028e-05,0.002651276988361537
1680288398.1894944,-2.7845854503993905e-05,0.002662590787011819
1680288398.2662144,-2.548964761217576e-05,0.0026448119605614216
1680288398.3450875,-2.2947352817936917e-05,0.0026609745300613043
1680288400.5568132,-2.2947352817936917e-05,0.0026819858704123286
1680288402.772459,-2.2947352817936917e-05,0.002766031231812296
1680288402.8501112,-1.207814591452916e-05,0.002743403634513707
1680288405.0511646,-1.207814591452916e-05,0.0027838100582624546
1680288407.2708979,-4.636552887404832e-06,0.0027724962596134993
1680288407.3495529,-4.998775864351046e-06,0.0027724962596131384
1680288407.430527,-1.7358787545163068e-06,0.0027886588291137927
1680288407.5069106,-4.942950226904941e-08,0.8889373405683759
1680288413.620668,6.036368517925439e-06,0.8922086475836246
1680288420.8765883,6.036368517925439e-06,0.8861638411341174
1680288425.9663482,5.901940426156216e-06,0.8899620483107203
1680288431.0514698,5.725631240238727e-06,0.8862365728221469
1680288436.1394563,4.721894811154925e-06,0.8920437893019745
1680288441.243209,5.352472498998395e-06,0.893913800222997
1680288447.4626367,4.778427808105334e-06,0.885782404151671
1680288452.5697184,5.547630166802264e-06,0.8902675211562822
1680288457.67172,5.226997359386587e-06,0.8888743064062666
1680288462.714345,6.713741811381624e-06,0.8911774746804384
1680288467.8198004,6.159763074720104e-06,0.8867295315409212
1680288472.919808,7.202122219496232e-06,0.8843552479156961
1680288477.9662669,6.966133241803618e-06,0.8828408137864323
1680288483.0592775,-2.188029554872628e-06,0.8898553753292276
1680288488.1555312,-8.861404751314694e-06,0.8862171775970965
1680288493.2411842,5.671149665431585e-07,0.8861412134759575
1680288498.3255332,6.813017478179972e-06,0.8831527516322129
1680288503.4132175,1.0690177987271454e-05,0.8848772994263042
1680288508.5124872,0.17048666598213913,0.8885025670177243
1680288508.5890062,-3.6716573390549456e-06,0.8903208577242107
1680288513.6735494,-7.020512157396297e-06,0.8895450536703542
1680288518.763209,2.847772577752039e-06,0.893715000463234
1680288523.8491075,2.2525413783114345e-06,0.8836489430957566
1680288528.953675,1.4277241007221164e-06,0.893016776875114
1680288534.048449,1.1082814864948887e-05,0.8846736508130079
1680288539.1483874,2.9832002610419295e-06,0.8882391169897903
1680288544.2456195,2.6723161568042997e-06,0.8892460458647606
1680288549.2994134,5.934041382715805e-07,0.8916526546742706
1680288554.4104898,-1.2867168379671057e-06,0.8881227463522637
1680288559.519189,1.1659684048481722e-05,0.8896161690711812
1680288564.632481,3.3965443435590714e-07,0.8908429092285517
1680288569.718975,3.2462187959936273e-06,0.8826517115887222
1680288574.8110597,-1.0421777574265434e-06,0.8895773790205702
1680288579.898197,4.963400215274305e-06,0.8902513586664302
1680288584.9814026,-2.7913916937905014e-06,0.8903402528350753
1680288590.083779,-9.720691309667018e-07,0.8867844843443318
1680288595.157151,6.009644380355894e-06,0.8920777306982437
1680288600.2418203,-3.8138941818033345e-06,0.8857662414955633
1680288605.337444,5.536328217203845e-06,0.8911596959347172
